Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2019,103,1384,72,1352,69,H,0,23,51,6,20,20,29,6,24,15,9,6,6,15,26,58,9,22,8,12,9,27,13,16,6,3,26
2019,103,1387,62,1247,49,H,0,22,50,5,15,13,27,7,35,12,11,6,6,13,19,63,5,27,6,9,12,27,12,13,7,4,26
2019,103,1388,72,1337,65,H,0,22,48,10,23,18,24,10,24,8,11,3,2,19,22,49,8,21,13,14,3,22,10,9,7,3,19
2019,103,1390,104,1417,80,H,0,37,70,10,28,20,28,13,34,23,12,7,1,20,24,65,7,21,25,35,10,25,7,11,6,2,19
2019,103,1391,67,1195,55,H,0,25,59,7,25,10,13,15,25,11,10,7,2,14,19,49,8,24,9,12,6,20,10,11,3,4,16
2019,103,1392,66,1306,64,A,0,22,60,4,20,18,26,14,30,4,9,7,4,15,20,55,13,30,11,14,7,29,14,12,2,1,21
2019,103,1396,70,1378,69,A,0,26,57,5,15,13,25,7,28,12,14,10,2,22,25,59,6,25,13,23,12,30,11,17,5,3,20
2019,103,1400,69,1329,57,H,0,23,47,7,21,16,18,7,27,8,11,3,3,18,20,53,8,23,9,18,11,18,9,9,6,5,14
2019,103,1402,67,1114,60,A,0,24,53,8,25,11,13,8,23,13,10,6,1,21,22,48,5,14,11,16,8,22,10,16,2,2,17
2019,103,1403,86,1124,61,H,0,22,54,12,29,30,35,13,17,12,9,7,5,25,17,49,9,25,18,28,15,19,6,19,4,3,26
2019,103,1404,73,1188,69,A,0,24,57,10,25,15,18,11,26,14,15,9,1,14,24,56,8,24,13,16,8,21,12,14,8,2,16
2019,103,1406,92,1180,77,H,0,28,57,10,21,26,31,8,26,13,11,8,4,21,24,54,10,28,19,27,6,20,12,12,5,3,26
2019,103,1411,86,1212,85,A,0,28,74,9,28,21,30,17,29,12,13,12,1,20,29,58,9,19,18,27,9,33,16,17,8,8,19
2019,103,1412,68,1443,60,A,0,23,49,8,18,14,22,8,33,8,14,6,1,17,24,64,6,27,6,9,10,22,15,8,5,5,17
2019,103,1413,77,1253,73,H,0,28,58,12,27,9,16,9,24,20,14,3,1,21,27,50,4,14,15,26,5,25,12,13,4,1,20
2019,103,1414,83,1364,70,H,0,29,60,5,17,20,24,15,26,10,10,9,6,19,24,59,7,22,15,19,13,18,10,13,6,2,20
2019,103,1416,79,1272,72,H,0,24,58,6,19,25,30,9,29,14,10,7,5,20,27,61,5,20,13,16,8,28,12,14,5,4,26
2019,103,1418,83,1419,76,H,0,29,58,6,21,19,24,10,23,15,11,4,5,17,28,59,8,24,12,17,11,22,15,12,8,4,19
2019,103,1420,70,1262,66,H,0,22,53,7,19,19,25,12,30,7,15,7,3,22,24,57,7,25,11,18,9,22,16,11,7,1,18
2019,103,1423,87,1220,79,H,0,28,58,7,20,24,28,11,33,18,12,3,2,21,23,58,8,22,25,30,7,22,9,6,8,4,18
2019,103,1424,71,1363,64,A,0,22,64,9,37,18,26,14,34,12,9,2,2,22,26,63,4,23,8,21,10,31,17,9,4,1,26
2019,103,1425,89,1143,66,A,0,30,57,19,31,10,20,10,32,24,14,3,4,17,26,65,9,26,5,15,11,23,11,10,6,2,15
2019,103,1429,76,1102,62,A,0,26,56,11,30,13,16,11,26,14,14,4,4,23,21,50,7,18,13,19,6,22,6,15,2,2,18
2019,103,1430,76,1410,64,A,0,24,56,6,19,22,26,11,27,12,12,5,2,15,24,55,3,16,13,21,7,23,13,13,9,4,20
2019,103,1433,69,1173,68,A,0,27,57,8,23,7,9,14,21,15,14,6,4,17,25,50,7,15,11,18,9,18,16,14,5,2,13
2019,103,1436,77,1216,75,A,0,26,53,7,18,18,21,6,20,12,9,5,3,12,28,53,12,22,7,7,4,22,15,14,3,3,20
2019,103,1438,60,1323,54,H,0,19,52,8,23,14,17,7,29,12,8,5,4,6,19,55,8,30,8,8,7,26,8,9,6,3,13
2019,103,1439,70,1338,64,A,0,21,41,10,21,18,26,6,21,14,14,6,1,24,20,43,6,22,18,27,6,18,11,15,7,2,22
2019,103,1441,103,1154,82,H,0,30,52,19,30,24,29,4,32,21,17,2,2,19,28,67,10,34,16,20,10,21,11,11,10,3,25
2019,103,1444,84,1275,79,H,0,28,60,10,24,18,25,3,34,11,11,5,5,21,25,67,13,32,16,20,10,33,11,14,4,1,23
2019,103,1447,58,1291,56,A,0,17,61,6,26,18,23,15,30,9,6,2,2,18,18,50,6,23,14,20,7,31,6,7,2,3,21
2019,103,1449,72,1450,70,A,0,29,61,8,20,6,8,12,15,12,10,8,1,16,24,49,9,21,13,14,11,22,17,19,4,4,17
2019,103,1451,94,1286,82,H,0,34,63,13,26,13,16,3,31,15,7,4,1,17,28,65,11,27,15,18,7,28,14,9,3,2,16
2019,103,1453,82,1178,73,H,0,28,54,8,25,18,19,6,33,22,18,4,3,14,24,63,11,35,14,19,8,21,5,11,11,3,17
2019,103,1456,84,1189,74,A,0,29,64,8,17,18,24,10,28,17,9,10,8,9,28,67,11,35,7,8,11,27,17,16,3,5,18
2019,103,1459,80,1422,50,H,0,27,59,14,27,12,17,12,20,18,8,9,3,15,18,50,4,13,10,12,10,18,10,17,5,2,15
2019,103,1462,75,1344,61,A,0,29,49,8,14,9,15,7,30,18,18,6,3,15,20,56,6,18,15,22,9,15,9,11,11,4,15
2019,103,1463,98,1165,92,A,0,36,68,9,20,17,22,15,23,20,9,5,6,18,30,57,10,22,22,25,6,21,14,9,9,6,18
2019,103,1464,81,1227,73,H,0,25,56,9,19,22,33,12,24,12,10,4,2,18,23,49,6,23,21,25,2,26,9,11,7,8,26
2019,104,1107,63,1263,54,A,0,22,49,8,23,11,13,9,23,15,16,8,0,14,23,51,3,12,5,8,8,18,16,16,6,6,16
2019,104,1130,64,1274,57,H,0,24,54,6,15,10,12,10,30,11,15,5,2,12,22,60,4,26,9,12,9,22,11,10,5,2,15
2019,104,1153,72,1455,62,H,0,20,58,10,22,22,28,10,32,14,10,6,8,15,19,71,9,35,15,16,19,32,8,13,1,6,20
2019,104,1160,67,1112,60,H,0,24,43,5,14,14,16,7,24,11,15,4,3,11,24,54,8,21,4,10,10,14,14,10,8,3,17
2019,104,1222,85,1408,50,A,0,32,73,17,35,4,4,14,35,20,11,7,4,18,18,56,5,18,9,15,5,25,11,12,5,1,9
2019,104,1248,69,1259,64,A,0,26,53,9,20,8,10,7,31,17,22,7,7,19,23,57,5,15,13,22,8,19,12,10,12,1,15
2019,104,1264,70,1145,65,A,0,28,43,8,13,6,11,4,16,14,15,5,2,22,20,45,9,18,16,21,9,15,15,15,7,2,15
2019,104,1265,75,1284,67,A,0,26,51,10,23,13,19,7,30,12,12,2,2,16,25,68,8,27,9,15,16,22,16,4,10,2,19
2019,104,1277,62,1326,44,H,0,21,55,10,26,10,12,7,30,17,10,7,8,15,18,56,4,15,4,9,12,27,9,15,7,2,18
2019,104,1283,65,1260,61,A,0,24,38,11,16,6,9,1,18,12,15,7,5,12,25,43,3,7,8,12,3,15,12,10,7,2,16
2019,104,1310,78,1193,73,H,0,25,52,9,19,19,29,7,30,11,16,4,5,10,30,67,9,23,4,4,6,25,14,12,10,1,27
2019,104,1320,73,1191,58,A,0,26,56,7,26,14,16,7,30,10,7,6,1,14,19,46,6,19,14,18,1,24,12,11,3,1,15
2019,104,1346,107,1373,100,A,0,34,67,15,30,24,29,14,36,10,19,2,1,24,33,77,11,33,23,27,11,20,17,4,11,3,21
2019,104,1351,71,1389,65,A,0,22,54,8,18,19,30,12,20,12,10,6,8,23,23,51,1,11,18,22,9,24,7,15,6,6,25
2019,104,1371,81,1166,75,A,0,30,61,12,27,9,14,10,25,15,13,10,3,17,25,59,10,28,15,20,11,24,12,12,7,6,14
2019,104,1382,79,1206,56,H,0,31,55,11,19,6,10,5,26,18,8,7,7,13,20,52,8,25,8,14,9,22,8,13,3,1,15
2019,104,1385,71,1437,65,H,0,19,56,8,23,25,33,9,28,10,7,8,2,19,18,54,11,35,18,24,11,32,14,16,5,1,23
2019,104,1409,77,1187,73,A,0,27,57,6,20,17,25,5,32,11,16,7,2,17,25,67,8,24,15,20,11,29,11,13,9,2,20
2019,105,1115,73,1108,62,H,0,24,50,5,15,20,22,14,22,15,13,5,3,14,23,53,5,18,11,14,10,14,4,12,7,5,16
2019,105,1131,70,1221,60,A,0,26,55,14,27,4,10,14,23,18,12,5,3,15,24,52,4,19,8,9,6,20,15,9,6,5,18
2019,105,1186,82,1225,57,H,0,33,62,7,24,9,11,12,27,24,8,6,5,11,23,56,7,23,4,4,6,19,15,12,4,3,11
2019,105,1243,65,1452,51,A,0,24,54,9,23,8,9,10,21,11,12,9,1,19,18,52,5,23,10,15,14,21,10,15,3,2,15
2019,105,1290,70,1380,59,H,0,23,53,5,17,19,26,10,33,15,14,1,1,13,26,65,4,18,3,8,10,25,10,12,6,3,26
2019,105,1300,98,1224,90,A,0,32,54,10,21,24,31,11,21,19,18,3,0,22,35,67,3,11,17,21,10,12,12,6,8,1,20
2019,105,1313,76,1299,58,H,0,31,65,6,21,8,13,6,35,17,10,3,5,20,19,59,6,26,14,18,7,30,11,13,3,4,16
2019,105,1329,68,1395,61,H,0,22,58,11,25,13,16,11,24,14,10,6,5,13,23,53,5,18,10,11,7,27,8,14,3,7,19
2019,105,1341,92,1212,87,A,0,28,75,9,34,27,34,14,24,17,10,10,3,30,25,53,9,24,28,43,11,38,12,24,4,6,30
2019,105,1354,57,1197,54,H,0,17,45,2,9,21,27,11,19,4,16,5,1,16,22,46,4,9,6,10,7,15,6,22,0,4,23
2019,105,1366,79,1126,70,H,0,27,59,10,30,15,22,10,31,17,15,5,4,18,26,72,5,25,13,23,19,26,12,12,7,4,18
2019,105,1411,77,1238,65,A,0,23,50,7,17,24,36,14,35,12,22,4,4,19,23,66,7,23,12,20,13,19,16,12,10,2,27
2019,105,1438,64,1439,58,A,0,23,50,11,27,7,12,10,21,14,13,5,4,15,23,58,3,28,9,13,13,15,9,8,9,2,12
2019,105,1458,64,1228,58,H,0,22,55,5,18,15,23,12,28,9,12,6,5,14,21,56,6,19,10,11,8,25,9,13,6,4,21
2019,106,1124,73,1235,69,A,0,29,67,10,28,5,7,18,26,16,9,3,3,14,26,60,8,23,9,11,8,20,13,5,4,6,13
2019,106,1132,73,1103,69,H,0,27,66,8,25,11,16,10,35,10,12,5,2,15,26,70,10,32,7,10,10,32,13,10,4,3,17
2019,106,1138,114,1325,67,H,0,41,72,19,33,13,18,14,34,24,14,7,4,19,26,61,3,11,12,23,8,19,17,15,5,2,15
2019,106,1141,84,1245,74,H,0,26,52,9,17,23,34,14,24,15,13,5,8,18,24,61,1,14,25,31,16,17,7,10,6,5,22
2019,106,1159,75,1137,64,H,0,28,57,10,19,9,15,13,29,16,16,5,6,14,24,65,8,29,8,11,13,20,10,12,11,1,17
2019,106,1173,74,1172,73,A,0,24,50,7,20,19,26,5,24,12,9,3,1,19,25,57,6,21,17,20,10,26,13,9,5,2,20
2019,106,1179,77,1133,68,H,0,20,55,6,18,31,36,13,26,13,7,2,5,12,28,59,6,17,6,9,7,24,13,9,4,2,21
2019,106,1185,76,1405,69,H,0,24,50,8,17,20,29,8,21,10,11,8,6,14,25,57,11,29,8,8,11,23,20,16,5,4,23
2019,106,1199,77,1155,64,A,0,29,60,7,18,12,17,10,33,12,12,4,4,21,23,60,8,23,10,16,8,24,11,11,5,4,18
2019,106,1233,81,1346,77,A,0,27,60,8,28,19,26,8,37,15,9,3,2,18,26,71,17,49,8,17,11,28,13,6,4,1,21
2019,106,1246,66,1281,58,A,0,20,42,7,19,19,22,6,22,10,14,3,3,16,22,59,9,27,5,7,16,18,11,12,4,0,21
2019,106,1268,66,1234,65,A,0,22,53,12,28,10,12,10,24,16,17,7,5,22,19,58,8,26,19,24,18,22,12,14,6,3,12
2019,106,1275,69,1123,66,H,0,22,53,7,20,18,22,7,31,10,17,6,4,19,22,56,5,23,17,26,7,27,10,13,14,2,17
2019,106,1336,95,1304,71,H,0,35,63,11,22,14,16,13,23,17,7,8,3,17,28,59,6,18,9,18,12,17,10,11,5,2,17
2019,106,1345,48,1231,46,A,0,19,60,6,30,4,9,12,26,7,10,7,5,18,15,55,5,25,11,18,16,31,7,17,3,5,12
2019,106,1373,72,1389,62,H,0,22,49,10,22,18,22,7,16,13,4,7,2,17,24,46,3,9,11,19,8,23,4,15,2,7,20
2019,106,1376,79,1279,64,H,0,27,64,9,19,16,27,16,30,15,10,9,5,15,23,62,5,23,13,19,11,27,10,11,3,9,22
2019,106,1397,58,1435,46,H,0,23,56,6,21,6,9,9,31,13,11,6,4,11,18,56,7,23,3,6,8,25,11,12,6,1,15
2019,106,1401,65,1104,56,H,0,22,54,6,23,15,16,9,29,10,13,4,3,12,23,57,6,23,4,7,7,24,15,13,4,3,13
2019,106,1424,66,1461,56,A,0,23,53,4,22,16,16,7,28,10,14,7,2,13,19,46,7,26,11,14,2,23,11,19,6,1,14
2019,106,1433,76,1348,42,H,0,31,62,11,27,3,4,9,24,23,7,10,1,19,13,43,2,11,14,18,9,22,8,20,3,2,15
2019,106,1448,75,1323,68,A,0,26,53,8,18,15,22,11,24,19,14,7,2,16,23,51,8,26,14,18,6,21,16,11,5,4,19
2019,107,1102,64,1201,61,A,0,23,56,10,31,8,19,5,34,10,12,7,4,16,20,57,12,31,9,12,4,34,9,15,9,3,22
2019,107,1113,80,1390,62,H,0,27,52,9,21,17,27,9,28,13,13,3,4,24,21,56,2,21,18,29,13,21,10,13,5,2,26
2019,107,1120,79,1116,56,H,0,26,54,17,33,10,20,9,33,16,20,11,6,24,19,58,4,26,14,24,12,23,9,15,10,3,13
2019,107,1161,91,1363,70,A,0,35,59,16,33,5,11,8,32,26,15,4,6,18,28,66,5,21,9,14,9,19,15,10,9,1,13
2019,107,1166,79,1177,67,A,0,28,53,9,26,14,16,4,28,12,13,6,0,19,25,58,12,26,5,13,11,22,12,15,2,2,19
2019,107,1195,67,1252,61,H,0,22,56,5,23,18,21,9,33,8,15,4,10,18,20,68,7,22,14,18,18,27,10,11,7,4,18
2019,107,1196,82,1261,77,A,0,30,65,11,30,11,13,15,21,12,14,9,2,22,27,63,7,22,16,25,18,20,9,14,6,3,16
2019,107,1203,79,1269,67,H,0,27,49,5,11,20,28,2,29,11,9,7,5,15,23,57,8,24,13,16,6,24,16,13,7,1,20
2019,107,1207,85,1437,73,H,0,29,57,11,28,16,20,9,30,23,13,6,1,19,25,65,9,38,14,19,12,21,16,9,6,2,19
2019,107,1210,73,1338,65,H,0,24,48,7,19,18,24,6,28,13,13,4,12,24,19,57,7,20,20,38,18,18,12,8,8,1,20
2019,107,1223,92,1322,54,H,0,35,75,8,19,14,19,16,36,21,10,10,8,11,23,67,3,17,5,7,9,27,11,18,4,6,16
2019,107,1232,73,1229,50,H,0,29,57,11,25,4,7,10,16,15,10,13,0,9,22,44,3,17,3,5,7,20,9,20,2,0,13
2019,107,1248,70,1110,68,H,0,26,58,5,18,13,15,7,23,10,12,4,4,13,27,53,4,11,10,13,4,25,10,12,7,3,16
2019,107,1249,76,1230,58,A,0,30,63,7,20,9,13,15,20,12,11,10,3,17,21,45,3,16,13,15,5,19,7,17,6,1,15
2019,107,1250,91,1119,81,H,0,29,58,10,20,23,28,6,33,20,11,4,4,16,30,73,11,38,10,12,10,26,22,9,6,3,21
2019,107,1253,80,1169,78,H,0,29,81,9,28,13,17,22,23,11,11,7,2,12,29,58,7,19,13,17,9,32,12,19,6,5,19
2019,107,1260,70,1191,58,H,0,27,49,7,11,9,13,6,21,17,8,5,2,11,20,44,9,22,9,10,3,17,12,12,3,8,15
2019,107,1266,79,1139,69,H,0,28,57,9,21,14,18,11,24,14,15,5,6,15,25,60,8,24,11,12,11,20,10,15,7,1,17
2019,107,1270,83,1146,75,H,0,30,68,10,30,13,18,11,35,22,12,4,2,10,31,74,7,28,6,8,9,29,14,10,3,5,17
2019,107,1272,102,1408,76,H,0,38,79,11,29,15,23,21,35,21,13,13,5,17,27,71,6,28,16,19,11,24,18,17,6,8,15
2019,107,1277,71,1353,60,H,0,22,55,7,20,20,22,14,31,14,14,4,1,14,23,58,5,20,9,17,10,21,12,11,7,4,17
2019,107,1280,68,1208,67,A,0,25,51,7,17,11,18,8,21,7,12,5,5,16,25,60,9,25,8,11,14,21,12,9,5,2,16
2019,107,1301,89,1130,80,H,0,29,67,9,25,22,26,17,22,14,13,11,0,18,30,64,11,29,9,15,15,24,13,18,4,4,19
2019,107,1303,77,1442,63,H,0,32,63,11,19,2,4,8,25,16,6,4,1,9,26,60,6,21,5,6,8,23,11,8,2,5,11
2019,107,1309,89,1368,68,H,0,29,48,14,23,17,26,11,23,20,16,5,7,21,25,65,4,21,14,22,21,14,9,11,9,3,16
2019,107,1312,82,1391,77,H,0,27,55,9,23,19,26,5,27,18,6,4,2,13,29,65,10,22,9,11,10,26,12,9,4,5,17
2019,107,1314,88,1181,72,A,0,38,75,2,20,10,14,10,36,20,16,10,2,15,25,72,8,39,14,19,13,28,9,20,11,8,17
2019,107,1316,80,1239,73,A,0,29,68,7,25,15,21,9,32,14,12,8,5,18,29,72,5,19,10,22,18,33,16,17,4,5,18
2019,107,1320,63,1283,43,A,0,20,43,3,9,20,29,3,33,6,12,4,3,17,17,55,2,18,7,14,8,25,4,10,8,3,20
2019,107,1326,63,1321,49,H,0,25,54,4,20,9,10,5,30,18,8,3,4,12,18,57,5,29,8,12,11,25,8,8,4,0,15
2019,107,1344,78,1385,59,H,0,22,51,7,17,27,37,10,34,15,15,9,3,13,22,61,5,17,10,18,9,26,13,12,10,4,23
2019,107,1350,72,1200,69,H,0,27,57,10,24,8,12,0,31,22,8,8,2,10,25,63,10,34,9,11,8,31,5,14,4,2,12
2019,107,1358,84,1311,74,H,0,30,65,9,24,15,21,11,35,18,12,8,5,10,25,65,11,32,13,15,7,27,18,13,8,4,21
2019,107,1361,65,1305,57,H,0,25,63,6,19,9,17,12,34,12,14,7,4,21,19,56,7,25,12,20,6,31,11,14,5,7,21
2019,107,1377,72,1176,45,H,0,25,54,13,29,9,12,3,29,15,7,6,4,12,17,55,5,15,6,8,8,27,7,11,2,2,13
2019,107,1382,62,1247,60,H,0,24,51,3,15,11,17,10,25,12,17,8,6,9,23,61,10,28,4,4,12,19,12,14,12,0,16
2019,107,1393,69,1257,49,H,0,22,57,11,30,14,16,9,30,12,12,5,5,14,14,54,6,28,15,18,10,26,9,13,7,2,16
2019,107,1394,65,1372,55,A,0,26,57,9,25,4,10,12,29,15,17,7,2,21,17,51,5,22,16,25,11,21,9,15,3,2,12
2019,107,1429,71,1307,55,H,0,26,70,7,27,12,17,16,26,21,8,13,6,13,20,50,7,23,8,12,7,31,10,18,5,4,19
2019,107,1434,55,1356,52,H,0,22,51,3,11,8,14,6,26,8,15,7,6,16,19,49,4,15,10,18,9,27,11,19,9,6,14
2019,107,1449,62,1428,45,H,0,23,57,4,20,12,14,11,28,7,9,8,6,17,14,50,8,24,9,16,13,22,7,18,5,0,13
2019,107,1450,76,1160,74,H,0,25,55,10,19,16,19,6,31,17,12,7,5,19,25,66,9,29,15,19,13,26,16,11,7,2,19
2019,107,1455,81,1409,60,A,0,30,63,15,33,6,10,8,29,24,8,3,7,22,19,63,4,22,18,29,19,26,11,10,2,4,12
2019,107,1462,70,1371,69,A,0,27,57,7,19,9,16,12,29,18,17,3,5,19,27,65,6,26,9,14,13,22,14,9,9,2,16
2019,107,1466,76,1244,61,A,0,31,64,11,22,3,8,12,29,18,11,4,2,14,24,61,1,6,12,17,11,21,10,11,4,12,11
2019,108,1107,74,1392,70,A,0,22,53,11,27,19,27,10,30,11,17,6,7,22,26,65,5,22,13,24,15,26,12,11,6,2,22
2019,108,1112,76,1143,51,H,0,27,55,11,31,11,17,7,28,21,11,6,2,16,17,56,6,26,11,16,9,22,7,12,8,4,20
2019,108,1122,83,1369,70,H,0,30,69,8,23,15,21,20,19,16,9,7,2,16,25,49,8,17,12,12,5,22,12,17,5,2,22
2019,108,1125,99,1183,58,H,0,34,57,18,35,13,14,8,30,25,11,6,4,9,22,60,7,18,7,8,9,16,11,12,6,2,15
2019,108,1127,81,1262,66,A,0,30,55,10,22,11,13,2,28,13,12,4,4,14,26,56,7,21,7,13,6,23,15,14,7,2,17
2019,108,1136,67,1447,65,H,0,24,49,8,20,11,15,9,25,12,16,5,2,6,27,63,6,17,5,5,11,19,11,12,8,6,19
2019,108,1144,61,1219,48,H,0,23,59,6,30,9,11,8,23,13,4,9,7,12,17,50,4,17,10,14,12,30,9,16,2,1,14
2019,108,1149,92,1367,60,H,0,36,67,14,31,6,9,13,34,19,10,3,0,11,23,58,11,27,3,7,5,20,10,10,8,5,11
2019,108,1151,68,1154,65,A,0,27,59,9,31,5,8,10,28,16,10,3,5,15,21,61,8,30,15,17,14,24,9,10,5,4,14
2019,108,1153,60,1416,55,H,0,21,52,7,14,11,12,11,17,13,14,3,4,13,21,45,9,20,4,7,7,17,11,17,4,5,11
2019,108,1168,62,1413,58,H,0,23,55,6,18,10,14,9,31,12,13,4,2,14,22,53,6,18,8,16,5,27,9,10,4,1,17
2019,108,1170,78,1451,76,H,0,30,68,6,16,12,21,13,30,15,8,4,4,16,27,55,10,25,12,18,1,30,14,8,3,4,20
2019,108,1184,67,1399,66,A,0,21,61,6,24,19,27,16,28,9,17,7,2,22,20,61,5,18,21,28,16,29,11,16,7,5,23
2019,108,1188,85,1398,84,A,0,25,57,7,15,28,31,7,21,12,12,8,0,23,27,52,6,20,24,30,7,27,12,14,4,3,24
2019,108,1189,84,1423,77,H,0,26,61,17,38,15,24,10,29,18,11,5,1,17,26,65,10,26,15,19,13,31,16,13,4,1,22
2019,108,1190,94,1440,70,A,0,37,60,8,21,12,17,9,30,16,15,6,3,18,24,57,8,16,14,18,6,18,15,13,6,2,17
2019,108,1192,81,1357,63,H,0,29,53,7,14,16,20,5,28,16,11,7,5,13,24,67,6,27,9,12,16,18,12,10,5,4,14
2019,108,1204,79,1157,74,A,0,25,53,4,14,25,30,10,24,8,14,5,2,18,27,62,8,25,12,14,12,20,13,16,7,2,27
2019,108,1205,65,1421,55,A,0,25,54,4,11,11,17,8,28,12,10,5,3,12,21,53,7,22,6,9,6,24,13,11,9,4,16
2019,108,1209,80,1111,75,A,0,29,60,12,27,10,12,4,21,12,5,8,4,15,27,54,10,25,11,16,8,28,12,15,4,5,12
2019,108,1211,92,1337,64,H,0,37,59,8,21,10,14,9,29,22,14,8,8,15,26,68,7,23,5,8,15,14,15,13,8,1,14
2019,108,1213,91,1465,58,H,0,30,59,13,29,18,20,7,30,21,10,8,5,15,23,62,5,26,7,8,10,24,6,17,3,1,15
2019,108,1214,86,1255,66,H,0,29,66,8,26,20,24,14,29,13,6,7,5,17,19,48,11,22,17,26,4,23,12,14,0,2,17
2019,108,1216,70,1306,50,A,0,27,55,10,21,6,12,5,30,11,8,6,3,16,17,58,6,25,10,14,13,26,10,13,3,1,10
2019,108,1220,91,1406,82,H,0,29,68,14,40,19,25,12,29,22,11,8,7,12,36,79,5,18,5,11,18,30,15,13,6,2,20
2019,108,1240,65,1287,64,H,0,20,58,2,17,23,27,13,31,6,10,6,5,13,24,60,11,29,5,8,7,26,14,9,4,3,20
2019,108,1259,79,1298,70,H,0,29,55,6,16,15,18,6,24,18,13,6,4,11,30,64,6,21,4,5,10,19,12,14,7,2,18
2019,108,1273,65,1359,62,H,0,22,57,12,33,9,12,7,32,12,13,4,2,18,20,58,5,22,17,23,10,30,8,14,10,5,12
2019,108,1276,69,1278,60,A,0,25,57,13,28,6,11,6,32,20,10,6,7,13,25,67,1,10,9,18,15,30,13,8,4,2,13
2019,108,1291,79,1148,66,A,0,26,56,8,22,19,27,8,23,19,8,3,4,15,25,60,3,21,13,16,11,26,14,16,4,8,22
2019,108,1293,85,1404,75,H,0,30,59,5,22,20,26,7,25,17,5,6,4,13,28,63,7,23,12,14,11,25,14,9,3,0,19
2019,108,1297,76,1464,69,H,0,23,45,4,16,26,32,12,21,12,13,5,3,16,26,58,7,24,10,14,13,13,12,11,6,5,23
2019,108,1318,76,1241,60,H,0,29,54,7,17,11,17,7,23,12,8,5,2,11,23,54,6,20,8,9,9,22,9,15,6,2,19
2019,108,1319,75,1225,54,H,0,30,62,7,26,8,15,13,30,15,8,7,3,13,20,56,7,23,7,8,7,23,13,11,3,2,14
2019,108,1340,99,1226,93,H,0,35,68,15,28,14,19,15,29,21,16,4,4,25,28,61,13,26,24,34,11,21,15,11,8,0,19
2019,108,1347,87,1457,81,H,0,33,62,10,21,11,14,10,24,19,12,6,2,14,27,58,14,38,13,15,8,21,18,13,5,1,18
2019,108,1352,62,1254,49,H,0,23,60,6,20,10,19,12,27,13,10,9,2,14,19,48,4,20,7,10,3,31,6,17,4,4,16
2019,108,1355,92,1236,83,H,0,33,70,13,30,13,17,10,36,18,11,6,5,13,32,74,14,35,5,8,8,30,18,9,4,5,15
2019,108,1360,63,1339,52,H,0,24,59,11,32,4,7,8,31,16,9,7,3,17,18,46,4,15,12,18,3,29,10,14,5,3,13
2019,108,1362,77,1140,71,A,0,27,63,12,29,11,18,11,22,14,7,8,2,23,23,49,6,19,19,26,8,28,12,14,4,7,19
2019,108,1364,79,1218,61,H,0,28,56,4,16,19,24,10,25,16,9,12,1,13,25,53,6,21,5,10,6,21,15,16,2,5,16
2019,108,1370,69,1282,64,H,0,24,56,5,11,16,20,11,26,10,10,5,3,18,20,57,6,23,18,23,14,24,7,10,5,2,21
2019,108,1374,77,1163,59,H,0,28,49,8,15,13,15,5,34,16,16,6,8,13,21,70,10,27,7,13,18,15,13,10,8,2,12
2019,108,1381,76,1186,62,H,0,26,55,11,19,13,18,9,31,12,13,4,3,22,20,56,7,18,15,23,7,21,9,10,7,6,19
2019,108,1384,81,1383,71,H,0,30,59,4,16,17,21,11,28,13,15,7,2,13,28,61,5,20,10,15,6,20,10,10,7,4,16
2019,108,1388,58,1334,32,A,0,22,48,8,19,6,10,7,33,10,11,5,4,16,10,48,2,11,10,16,7,19,2,8,6,2,12
2019,108,1414,74,1142,47,H,0,29,52,6,15,10,14,7,33,12,12,5,2,18,18,61,2,16,9,13,12,18,5,10,2,0,16
2019,108,1417,68,1333,67,H,0,22,52,6,15,18,28,10,26,13,12,5,2,8,30,59,6,20,1,3,5,27,21,11,4,6,18
2019,108,1418,76,1426,64,A,0,28,69,12,29,8,12,13,23,18,7,6,5,18,24,56,5,20,11,14,10,30,13,15,4,2,15
2019,108,1419,63,1402,60,A,0,26,53,7,21,4,5,6,27,14,11,7,3,13,21,64,6,28,12,14,17,22,13,8,8,3,14
2019,108,1420,65,1436,56,H,0,25,55,4,18,11,14,5,24,11,10,8,1,20,17,47,4,24,18,20,6,27,12,16,1,1,17
2019,108,1422,79,1441,76,H,0,26,61,6,25,21,33,11,32,12,13,10,5,21,27,63,8,27,14,19,5,30,12,17,4,1,24
2019,108,1425,66,1332,49,H,0,27,54,9,24,3,5,8,27,20,13,5,2,10,18,54,4,21,9,11,8,20,10,9,6,1,12
2019,108,1430,103,1152,71,H,0,37,63,16,27,13,22,15,25,25,13,9,0,12,29,59,6,12,7,12,8,13,19,15,12,3,23
2019,108,1456,86,1158,84,H,0,29,56,10,27,18,27,5,25,21,13,11,12,12,34,66,8,22,8,12,9,26,15,17,10,0,19
2019,108,1460,87,1156,61,H,0,31,59,11,21,14,20,10,24,19,8,8,2,16,22,53,7,25,10,13,8,21,10,12,2,3,16
